Size;Sick;Death;mindays;maxSickDays;Total;Dead;Immune;Infected;Healthy;Epidemic
40;0.11;0.05;6;15;1600;751;841;0;8;1
40;0.11;0.06;6;15;1600;821;773;0;6;1
40;0.11;0.07;6;15;1600;932;655;0;13;1
40;0.11;0.08;6;15;1600;1008;588;0;4;1
40;0.11;0.09;6;15;1600;1049;544;0;7;1
40;0.11;0.1;6;15;1600;1124;464;0;12;1
40;0.11;0.11;6;15;1600;1179;408;0;13;1
40;0.11;0.12;6;15;1600;1210;365;0;25;1
40;0.11;0.13;6;15;1600;1233;325;0;42;1
40;0.11;0.14;6;15;1600;1313;265;0;22;1
40;0.11;0.15;6;15;1600;1324;227;0;49;1
40;0.11;0.16;6;15;1600;1329;217;0;54;1
40;0.11;0.17;6;15;1600;1355;188;0;57;1
40;0.11;0.18;6;15;1600;1362;187;0;51;1
40;0.11;0.19;6;15;1600;1357;140;0;103;1
40;0.11;0.2;6;15;1600;1289;108;0;203;1
40;0.11;0.21;6;15;1600;1372;120;0;108;1
40;0.11;0.22;6;15;1600;1373;95;0;132;1
40;0.11;0.23;6;15;1600;1236;86;0;278;1
40;0.11;0.24;6;15;1600;1368;81;0;151;1
40;0.11;0.25;6;15;1600;1323;59;0;218;1
40;0.11;0.26;6;15;1600;1158;39;0;403;1
40;0.11;0.27;6;15;1600;765;37;0;798;1
40;0.11;0.28;6;15;1600;1204;32;0;364;1
40;0.11;0.29;6;15;1600;1145;33;0;422;1
40;0.11;0.3;6;15;1600;1268;26;0;306;1
40;0.11;0.31;6;15;1600;1113;27;0;460;1
40;0.11;0.32;6;15;1600;451;14;0;1135;0
40;0.11;0.33;6;15;1600;641;16;0;943;0
40;0.11;0.34;6;15;1600;958;21;0;621;1
40;0.11;0.35;6;15;1600;515;9;0;1076;0
40;0.11;0.36;6;15;1600;497;4;0;1099;0
40;0.11;0.37;6;15;1600;484;4;0;1112;0
40;0.11;0.38;6;15;1600;265;3;0;1332;0
40;0.11;0.39;6;15;1600;145;0;0;1455;0
40;0.11;0.4;6;15;1600;417;8;0;1175;0
40;0.11;0.41;6;15;1600;170;2;0;1428;0
40;0.11;0.42;6;15;1600;277;2;0;1321;0
40;0.11;0.43;6;15;1600;232;1;0;1367;0
40;0.11;0.44;6;15;1600;242;1;0;1357;0
40;0.11;0.45;6;15;1600;152;2;0;1446;0
40;0.11;0.46;6;15;1600;166;1;0;1433;0
40;0.11;0.47;6;15;1600;139;1;0;1460;0
40;0.11;0.48;6;15;1600;1;0;0;1599;0
40;0.11;0.49;6;15;1600;1;0;0;1599;0
40;0.12;0.01;6;15;1600;183;1417;0;0;1
40;0.12;0.02;6;15;1600;349;1250;0;1;1
40;0.12;0.03;6;15;1600;511;1089;0;0;1
40;0.12;0.04;6;15;1600;642;955;0;3;1
40;0.12;0.05;6;15;1600;699;899;0;2;1
40;0.12;0.06;6;15;1600;866;732;0;2;1
40;0.12;0.07;6;15;1600;937;659;0;4;1
40;0.12;0.08;6;15;1600;1014;580;0;6;1
40;0.12;0.09;6;15;1600;1076;519;0;5;1
40;0.12;0.1;6;15;1600;1128;461;0;11;1
40;0.12;0.11;6;15;1600;1179;403;0;18;1
40;0.12;0.12;6;15;1600;1237;352;0;11;1
40;0.12;0.13;6;15;1600;1276;311;0;13;1
40;0.12;0.14;6;15;1600;1301;279;0;20;1
40;0.12;0.15;6;15;1600;1322;256;0;22;1
40;0.12;0.16;6;15;1600;1326;231;0;43;1
40;0.12;0.17;6;15;1600;1352;189;0;59;1
40;0.12;0.18;6;15;1600;1359;178;0;63;1
40;0.12;0.19;6;15;1600;1383;140;0;77;1
40;0.12;0.2;6;15;1600;1424;124;0;52;1
40;0.12;0.21;6;15;1600;1410;111;0;79;1
40;0.12;0.22;6;15;1600;1391;106;0;103;1
40;0.12;0.23;6;15;1600;1349;90;0;161;1
40;0.12;0.24;6;15;1600;1376;80;0;144;1
40;0.12;0.25;6;15;1600;1391;59;0;150;1
40;0.12;0.26;6;15;1600;1351;46;0;203;1
40;0.12;0.27;6;15;1600;1158;37;0;405;1
40;0.12;0.28;6;15;1600;1264;59;0;277;1
40;0.12;0.29;6;15;1600;1221;42;0;337;1
40;0.12;0.3;6;15;1600;1140;32;0;428;1
40;0.12;0.31;6;15;1600;773;20;0;807;0
40;0.12;0.32;6;15;1600;612;11;0;977;0
40;0.12;0.33;6;15;1600;1038;22;0;540;1
40;0.12;0.34;6;15;1600;1256;18;0;326;1
40;0.12;0.35;6;15;1600;387;8;0;1205;0
40;0.12;0.36;6;15;1600;898;9;0;693;1
40;0.12;0.37;6;15;1600;947;4;0;649;1
40;0.12;0.38;6;15;1600;468;3;0;1129;0
40;0.12;0.39;6;15;1600;737;4;0;859;0
40;0.12;0.4;6;15;1600;263;3;0;1334;0
40;0.12;0.41;6;15;1600;164;2;0;1434;0
40;0.12;0.42;6;15;1600;239;3;0;1358;0
40;0.12;0.43;6;15;1600;210;1;0;1389;0
40;0.12;0.44;6;15;1600;340;1;0;1259;0
40;0.12;0.45;6;15;1600;574;3;0;1023;0
40;0.12;0.46;6;15;1600;213;1;0;1386;0
40;0.12;0.47;6;15;1600;170;1;0;1429;0
40;0.12;0.48;6;15;1600;1;0;0;1599;0
40;0.12;0.49;6;15;1600;1;0;0;1599;0
40;0.13;0.01;6;15;1600;187;1413;0;0;1
40;0.13;0.02;6;15;1600;344;1256;0;0;1
40;0.13;0.03;6;15;1600;517;1083;0;0;1
40;0.13;0.04;6;15;1600;625;974;0;1;1
40;0.13;0.05;6;15;1600;738;861;0;1;1
40;0.13;0.06;6;15;1600;836;762;0;2;1
40;0.13;0.07;6;15;1600;954;646;0;0;1
40;0.13;0.08;6;15;1600;999;591;0;10;1
40;0.13;0.09;6;15;1600;1092;503;0;5;1
40;0.13;0.1;6;15;1600;1111;481;0;8;1
40;0.13;0.11;6;15;1600;1178;411;0;11;1
40;0.13;0.12;6;15;1600;1246;342;0;12;1
40;0.13;0.13;6;15;1600;1259;326;0;15;1
40;0.13;0.14;6;15;1600;1281;290;0;29;1
40;0.13;0.15;6;15;1600;1327;252;0;21;1
40;0.13;0.16;6;15;1600;1369;216;0;15;1
40;0.13;0.17;6;15;1600;1391;176;0;33;1
40;0.13;0.18;6;15;1600;1320;191;0;89;1
40;0.13;0.19;6;15;1600;1418;149;0;33;1
40;0.13;0.2;6;15;1600;1442;119;0;39;1
40;0.13;0.21;6;15;1600;1421;121;0;58;1
40;0.13;0.22;6;15;1600;1446;95;0;59;1
40;0.13;0.23;6;15;1600;1433;90;0;77;1
40;0.13;0.24;6;15;1600;1444;70;0;86;1
40;0.13;0.25;6;15;1600;1461;58;0;81;1
40;0.13;0.26;6;15;1600;1360;60;0;180;1
40;0.13;0.27;6;15;1600;1430;60;0;110;1
40;0.13;0.28;6;15;1600;1426;43;0;131;1
40;0.13;0.29;6;15;1600;1414;41;0;145;1
40;0.13;0.3;6;15;1600;1380;24;0;196;1
40;0.13;0.31;6;15;1600;1269;38;0;293;1
40;0.13;0.32;6;15;1600;1290;31;0;279;1
40;0.13;0.33;6;15;1600;1270;18;0;312;1
40;0.13;0.34;6;15;1600;1184;30;0;386;1
40;0.13;0.35;6;15;1600;1292;12;0;296;1
40;0.13;0.36;6;15;1600;1169;16;0;415;1
40;0.13;0.37;6;15;1600;1220;8;0;372;1
40;0.13;0.38;6;15;1600;906;11;0;683;1
40;0.13;0.39;6;15;1600;1072;16;0;512;1
40;0.13;0.4;6;15;1600;599;6;0;995;0
40;0.13;0.41;6;15;1600;586;5;0;1009;0
40;0.13;0.42;6;15;1600;584;4;0;1012;0
40;0.13;0.43;6;15;1600;727;3;0;870;0
40;0.13;0.44;6;15;1600;489;1;0;1110;0
40;0.13;0.45;6;15;1600;613;1;0;986;0
40;0.13;0.46;6;15;1600;597;4;0;999;0
40;0.13;0.47;6;15;1600;597;0;0;1003;0
40;0.13;0.48;6;15;1600;1;0;0;1599;0
40;0.13;0.49;6;15;1600;1;0;0;1599;0
40;0.14;0.01;6;15;1600;200;1400;0;0;1
40;0.14;0.02;6;15;1600;348;1251;0;1;1
40;0.14;0.03;6;15;1600;505;1095;0;0;1
40;0.14;0.04;6;15;1600;621;979;0;0;1
40;0.14;0.05;6;15;1600;736;864;0;0;1
40;0.14;0.06;6;15;1600;857;743;0;0;1
40;0.14;0.07;6;15;1600;940;657;0;3;1
40;0.14;0.08;6;15;1600;979;620;0;1;1
40;0.14;0.09;6;15;1600;1085;513;0;2;1
40;0.14;0.1;6;15;1600;1128;466;0;6;1
40;0.14;0.11;6;15;1600;1187;410;0;3;1
40;0.14;0.12;6;15;1600;1213;373;0;14;1
40;0.14;0.13;6;15;1600;1284;305;0;11;1
40;0.14;0.14;6;15;1600;1293;296;0;11;1
40;0.14;0.15;6;15;1600;1333;253;0;14;1
40;0.14;0.16;6;15;1600;1367;218;0;15;1
40;0.14;0.17;6;15;1600;1374;181;0;45;1
40;0.14;0.18;6;15;1600;1406;170;0;24;1
40;0.14;0.19;6;15;1600;1444;138;0;18;1
40;0.14;0.2;6;15;1600;1438;132;0;30;1
40;0.14;0.21;6;15;1600;1469;106;0;25;1
40;0.14;0.22;6;15;1600;1433;118;0;49;1
40;0.14;0.23;6;15;1600;1435;94;0;71;1
40;0.14;0.24;6;15;1600;1443;83;0;74;1
40;0.14;0.25;6;15;1600;1471;73;0;56;1
40;0.14;0.26;6;15;1600;1442;55;0;103;1
40;0.14;0.27;6;15;1600;1439;51;0;110;1
40;0.14;0.28;6;15;1600;1456;50;0;94;1
40;0.14;0.29;6;15;1600;1454;41;0;105;1
40;0.14;0.3;6;15;1600;1444;43;0;113;1
40;0.14;0.31;6;15;1600;864;25;0;711;1
40;0.14;0.32;6;15;1600;1328;34;0;238;1
40;0.14;0.33;6;15;1600;1393;23;0;184;1
40;0.14;0.34;6;15;1600;1396;28;0;176;1
40;0.14;0.35;6;15;1600;1207;14;0;379;1
40;0.14;0.36;6;15;1600;1174;13;0;413;1
40;0.14;0.37;6;15;1600;1299;11;0;290;1
40;0.14;0.38;6;15;1600;1013;12;0;575;1
40;0.14;0.39;6;15;1600;909;7;0;684;1
40;0.14;0.4;6;15;1600;664;2;0;934;0
40;0.14;0.41;6;15;1600;818;7;0;775;1
40;0.14;0.42;6;15;1600;953;8;0;639;1
40;0.14;0.43;6;15;1600;924;4;0;672;1
40;0.14;0.44;6;15;1600;516;5;0;1079;0
40;0.14;0.45;6;15;1600;1001;4;0;595;1
40;0.14;0.46;6;15;1600;819;3;0;778;1
40;0.14;0.47;6;15;1600;919;0;0;681;1
40;0.14;0.48;6;15;1600;1;0;0;1599;0
40;0.14;0.49;6;15;1600;1;0;0;1599;0
40;0.15;0.01;6;15;1600;188;1412;0;0;1
40;0.15;0.02;6;15;1600;329;1271;0;0;1
40;0.15;0.03;6;15;1600;521;1078;0;1;1
40;0.15;0.04;6;15;1600;621;979;0;0;1
40;0.15;0.05;6;15;1600;727;872;0;1;1
40;0.15;0.06;6;15;1600;870;728;0;2;1
40;0.15;0.07;6;15;1600;950;649;0;1;1
40;0.15;0.08;6;15;1600;1029;568;0;3;1
40;0.15;0.09;6;15;1600;1067;531;0;2;1
40;0.15;0.1;6;15;1600;1164;432;0;4;1
40;0.15;0.11;6;15;1600;1170;429;0;1;1
40;0.15;0.12;6;15;1600;1229;366;0;5;1
40;0.15;0.13;6;15;1600;1302;293;0;5;1
40;0.15;0.14;6;15;1600;1340;252;0;8;1
40;0.15;0.15;6;15;1600;1316;268;0;16;1
40;0.15;0.16;6;15;1600;1386;204;0;10;1
40;0.15;0.17;6;15;1600;1415;171;0;14;1
40;0.15;0.18;6;15;1600;1432;153;0;15;1
40;0.15;0.19;6;15;1600;1412;167;0;21;1
40;0.15;0.2;6;15;1600;1440;140;0;20;1
40;0.15;0.21;6;15;1600;1450;100;0;50;1
40;0.15;0.22;6;15;1600;1419;105;0;76;1
40;0.15;0.23;6;15;1600;1492;75;0;33;1
40;0.15;0.24;6;15;1600;1454;92;0;54;1
40;0.15;0.25;6;15;1600;1443;80;0;77;1
40;0.15;0.26;6;15;1600;1486;57;0;57;1
40;0.15;0.27;6;15;1600;1467;59;0;74;1
40;0.15;0.28;6;15;1600;1466;49;0;85;1
40;0.15;0.29;6;15;1600;1500;32;0;68;1
40;0.15;0.3;6;15;1600;1450;32;0;118;1
40;0.15;0.31;6;15;1600;1467;29;0;104;1
40;0.15;0.32;6;15;1600;1433;28;0;139;1
40;0.15;0.33;6;15;1600;1458;28;0;114;1
40;0.15;0.34;6;15;1600;1255;20;0;325;1
40;0.15;0.35;6;15;1600;1397;17;0;186;1
40;0.15;0.36;6;15;1600;1318;18;0;264;1
40;0.15;0.37;6;15;1600;1267;17;0;316;1
40;0.15;0.38;6;15;1600;1276;16;0;308;1
40;0.15;0.39;6;15;1600;1361;10;0;229;1
40;0.15;0.4;6;15;1600;1202;10;0;388;1
40;0.15;0.41;6;15;1600;1051;6;0;543;1
40;0.15;0.42;6;15;1600;955;6;0;639;1
40;0.15;0.43;6;15;1600;976;4;0;620;1
40;0.15;0.44;6;15;1600;1106;4;0;490;1
40;0.15;0.45;6;15;1600;818;3;0;779;1
40;0.15;0.46;6;15;1600;791;1;0;808;0
40;0.15;0.47;6;15;1600;1056;2;0;542;1
40;0.15;0.48;6;15;1600;1;0;0;1599;0
40;0.15;0.49;6;15;1600;1;0;0;1599;0
40;0.16;0.01;6;15;1600;190;1410;0;0;1
40;0.16;0.02;6;15;1600;351;1249;0;0;1
40;0.16;0.03;6;15;1600;513;1086;0;1;1
40;0.16;0.04;6;15;1600;645;955;0;0;1
40;0.16;0.05;6;15;1600;729;871;0;0;1
40;0.16;0.06;6;15;1600;839;761;0;0;1
40;0.16;0.07;6;15;1600;918;679;0;3;1
40;0.16;0.08;6;15;1600;991;608;0;1;1
40;0.16;0.09;6;15;1600;1068;530;0;2;1
40;0.16;0.1;6;15;1600;1145;450;0;5;1
40;0.16;0.11;6;15;1600;1160;437;0;3;1
40;0.16;0.12;6;15;1600;1252;339;0;9;1
40;0.16;0.13;6;15;1600;1269;322;0;9;1
40;0.16;0.14;6;15;1600;1329;267;0;4;1
40;0.16;0.15;6;15;1600;1354;238;0;8;1
40;0.16;0.16;6;15;1600;1386;204;0;10;1
40;0.16;0.17;6;15;1600;1386;199;0;15;1
40;0.16;0.18;6;15;1600;1420;161;0;19;1
40;0.16;0.19;6;15;1600;1434;155;0;11;1
40;0.16;0.2;6;15;1600;1448;127;0;25;1
40;0.16;0.21;6;15;1600;1452;128;0;20;1
40;0.16;0.22;6;15;1600;1485;95;0;20;1
40;0.16;0.23;6;15;1600;1487;95;0;18;1
40;0.16;0.24;6;15;1600;1469;88;0;43;1
40;0.16;0.25;6;15;1600;1494;81;0;25;1
40;0.16;0.26;6;15;1600;1508;56;0;36;1
40;0.16;0.27;6;15;1600;1459;66;0;75;1
40;0.16;0.28;6;15;1600;1466;51;0;83;1
40;0.16;0.29;6;15;1600;1483;44;0;73;1
40;0.16;0.3;6;15;1600;1469;36;0;95;1
40;0.16;0.31;6;15;1600;1466;31;0;103;1
40;0.16;0.32;6;15;1600;1501;24;0;75;1
40;0.16;0.33;6;15;1600;1470;26;0;104;1
40;0.16;0.34;6;15;1600;1439;19;0;142;1
40;0.16;0.35;6;15;1600;1446;18;0;136;1
40;0.16;0.36;6;15;1600;1408;22;0;170;1
40;0.16;0.37;6;15;1600;1416;10;0;174;1
40;0.16;0.38;6;15;1600;1317;12;0;271;1
40;0.16;0.39;6;15;1600;1394;19;0;187;1
40;0.16;0.4;6;15;1600;1346;10;0;244;1
40;0.16;0.41;6;15;1600;1357;12;0;231;1
40;0.16;0.42;6;15;1600;923;0;0;677;1
40;0.16;0.43;6;15;1600;1086;7;0;507;1
40;0.16;0.44;6;15;1600;1063;2;0;535;1
40;0.16;0.45;6;15;1600;1195;1;0;404;1
40;0.16;0.46;6;15;1600;1131;3;0;466;1
40;0.16;0.47;6;15;1600;765;6;0;829;0
40;0.16;0.48;6;15;1600;1;0;0;1599;0
40;0.16;0.49;6;15;1600;1;0;0;1599;0
40;0.17;0.01;6;15;1600;194;1406;0;0;1
40;0.17;0.02;6;15;1600;336;1264;0;0;1
40;0.17;0.03;6;15;1600;531;1069;0;0;1
40;0.17;0.04;6;15;1600;610;990;0;0;1
40;0.17;0.05;6;15;1600;761;839;0;0;1
40;0.17;0.06;6;15;1600;836;764;0;0;1
40;0.17;0.07;6;15;1600;929;671;0;0;1
40;0.17;0.08;6;15;1600;1002;597;0;1;1
40;0.17;0.09;6;15;1600;1092;507;0;1;1
40;0.17;0.1;6;15;1600;1159;438;0;3;1
40;0.17;0.11;6;15;1600;1200;399;0;1;1
40;0.17;0.12;6;15;1600;1244;353;0;3;1
40;0.17;0.13;6;15;1600;1280;315;0;5;1
40;0.17;0.14;6;15;1600;1320;275;0;5;1
40;0.17;0.15;6;15;1600;1356;232;0;12;1
40;0.17;0.16;6;15;1600;1393;203;0;4;1
40;0.17;0.17;6;15;1600;1406;181;0;13;1
40;0.17;0.18;6;15;1600;1437;150;0;13;1
40;0.17;0.19;6;15;1600;1420;164;0;16;1
40;0.17;0.2;6;15;1600;1440;145;0;15;1
40;0.17;0.21;6;15;1600;1457;122;0;21;1
40;0.17;0.22;6;15;1600;1480;100;0;20;1
40;0.17;0.23;6;15;1600;1467;92;0;41;1
40;0.17;0.24;6;15;1600;1493;85;0;22;1
40;0.17;0.25;6;15;1600;1498;76;0;26;1
40;0.17;0.26;6;15;1600;1504;63;0;33;1
40;0.17;0.27;6;15;1600;1482;56;0;62;1
40;0.17;0.28;6;15;1600;1527;40;0;33;1
40;0.17;0.29;6;15;1600;1499;39;0;62;1
40;0.17;0.3;6;15;1600;1488;41;0;71;1
40;0.17;0.31;6;15;1600;1509;26;0;65;1
40;0.17;0.32;6;15;1600;1457;33;0;110;1
40;0.17;0.33;6;15;1600;1486;21;0;93;1
40;0.17;0.34;6;15;1600;1486;15;0;99;1
40;0.17;0.35;6;15;1600;1484;15;0;101;1
40;0.17;0.36;6;15;1600;1414;25;0;161;1
40;0.17;0.37;6;15;1600;1444;16;0;140;1
40;0.17;0.38;6;15;1600;1424;15;0;161;1
40;0.17;0.39;6;15;1600;1446;15;0;139;1
40;0.17;0.4;6;15;1600;1416;6;0;178;1
40;0.17;0.41;6;15;1600;1418;4;0;178;1
40;0.17;0.42;6;15;1600;1384;3;0;213;1
40;0.17;0.43;6;15;1600;1423;6;0;171;1
40;0.17;0.44;6;15;1600;1310;4;0;286;1
40;0.17;0.45;6;15;1600;1066;4;0;530;1
40;0.17;0.46;6;15;1600;1147;2;0;451;1
40;0.17;0.47;6;15;1600;1181;3;0;416;1
40;0.17;0.48;6;15;1600;1;0;0;1599;0
40;0.17;0.49;6;15;1600;1;0;0;1599;0
40;0.18;0.01;6;15;1600;173;1427;0;0;1
40;0.18;0.02;6;15;1600;337;1263;0;0;1
40;0.18;0.03;6;15;1600;525;1075;0;0;1
40;0.18;0.04;6;15;1600;653;947;0;0;1
40;0.18;0.05;6;15;1600;731;869;0;0;1
40;0.18;0.06;6;15;1600;834;765;0;1;1
40;0.18;0.07;6;15;1600;959;641;0;0;1
40;0.18;0.08;6;15;1600;1005;595;0;0;1
40;0.18;0.09;6;15;1600;1073;527;0;0;1
40;0.18;0.1;6;15;1600;1116;483;0;1;1
40;0.18;0.11;6;15;1600;1206;393;0;1;1
40;0.18;0.12;6;15;1600;1218;381;0;1;1
40;0.18;0.13;6;15;1600;1273;326;0;1;1
40;0.18;0.14;6;15;1600;1332;268;0;0;1
40;0.18;0.15;6;15;1600;1362;238;0;0;1
40;0.18;0.16;6;15;1600;1382;215;0;3;1
40;0.18;0.17;6;15;1600;1411;181;0;8;1
40;0.18;0.18;6;15;1600;1428;162;0;10;1
40;0.18;0.19;6;15;1600;1427;159;0;14;1
40;0.18;0.2;6;15;1600;1471;115;0;14;1
40;0.18;0.21;6;15;1600;1476;118;0;6;1
40;0.18;0.22;6;15;1600;1499;86;0;15;1
40;0.18;0.23;6;15;1600;1486;96;0;18;1
40;0.18;0.24;6;15;1600;1491;88;0;21;1
40;0.18;0.25;6;15;1600;1504;59;0;37;1
40;0.18;0.26;6;15;1600;1517;57;0;26;1
40;0.18;0.27;6;15;1600;1500;53;0;47;1
40;0.18;0.28;6;15;1600;1495;50;0;55;1
40;0.18;0.29;6;15;1600;1517;48;0;35;1
40;0.18;0.3;6;15;1600;1520;42;0;38;1
40;0.18;0.31;6;15;1600;1502;39;0;59;1
40;0.18;0.32;6;15;1600;1519;29;0;52;1
40;0.18;0.33;6;15;1600;1528;18;0;54;1
40;0.18;0.34;6;15;1600;1511;26;0;63;1
40;0.18;0.35;6;15;1600;1467;20;0;113;1
40;0.18;0.36;6;15;1600;1513;18;0;69;1
40;0.18;0.37;6;15;1600;1520;13;0;67;1
40;0.18;0.38;6;15;1600;1490;16;0;94;1
40;0.18;0.39;6;15;1600;1454;11;0;135;1
40;0.18;0.4;6;15;1600;1468;9;0;123;1
40;0.18;0.41;6;15;1600;1476;9;0;115;1
40;0.18;0.42;6;15;1600;1484;8;0;108;1
40;0.18;0.43;6;15;1600;1413;4;0;183;1
40;0.18;0.44;6;15;1600;1425;3;0;172;1
40;0.18;0.45;6;15;1600;1357;2;0;241;1
40;0.18;0.46;6;15;1600;1421;7;0;172;1
40;0.18;0.47;6;15;1600;1279;3;0;318;1
40;0.18;0.48;6;15;1600;1;0;0;1599;0
40;0.18;0.49;6;15;1600;1;0;0;1599;0
40;0.19;0.01;6;15;1600;182;1418;0;0;1
40;0.19;0.02;6;15;1600;347;1253;0;0;1
40;0.19;0.03;6;15;1600;484;1116;0;0;1
40;0.19;0.04;6;15;1600;632;968;0;0;1
40;0.19;0.05;6;15;1600;753;847;0;0;1
40;0.19;0.06;6;15;1600;839;761;0;0;1
40;0.19;0.07;6;15;1600;945;655;0;0;1
40;0.19;0.08;6;15;1600;1000;600;0;0;1
40;0.19;0.09;6;15;1600;1067;533;0;0;1
40;0.19;0.1;6;15;1600;1120;479;0;1;1
40;0.19;0.11;6;15;1600;1201;398;0;1;1
40;0.19;0.12;6;15;1600;1236;364;0;0;1
40;0.19;0.13;6;15;1600;1299;297;0;4;1
40;0.19;0.14;6;15;1600;1323;277;0;0;1
40;0.19;0.15;6;15;1600;1355;240;0;5;1
40;0.19;0.16;6;15;1600;1375;218;0;7;1
40;0.19;0.17;6;15;1600;1392;206;0;2;1
40;0.19;0.18;6;15;1600;1423;169;0;8;1
40;0.19;0.19;6;15;1600;1437;151;0;12;1
40;0.19;0.2;6;15;1600;1461;128;0;11;1
40;0.19;0.21;6;15;1600;1465;125;0;10;1
40;0.19;0.22;6;15;1600;1483;104;0;13;1
40;0.19;0.23;6;15;1600;1490;100;0;10;1
40;0.19;0.24;6;15;1600;1520;71;0;9;1
40;0.19;0.25;6;15;1600;1517;72;0;11;1
40;0.19;0.26;6;15;1600;1511;57;0;32;1
40;0.19;0.27;6;15;1600;1526;54;0;20;1
40;0.19;0.28;6;15;1600;1515;47;0;38;1
40;0.19;0.29;6;15;1600;1524;50;0;26;1
40;0.19;0.3;6;15;1600;1527;43;0;30;1
40;0.19;0.31;6;15;1600;1500;30;0;70;1
40;0.19;0.32;6;15;1600;1510;27;0;63;1
40;0.19;0.33;6;15;1600;1504;27;0;69;1
40;0.19;0.34;6;15;1600;1503;25;0;72;1
40;0.19;0.35;6;15;1600;1522;21;0;57;1
40;0.19;0.36;6;15;1600;1534;20;0;46;1
40;0.19;0.37;6;15;1600;1516;16;0;68;1
40;0.19;0.38;6;15;1600;1493;18;0;89;1
40;0.19;0.39;6;15;1600;1499;15;0;86;1
40;0.19;0.4;6;15;1600;1508;10;0;82;1
40;0.19;0.41;6;15;1600;1483;6;0;111;1
40;0.19;0.42;6;15;1600;1470;6;0;124;1
40;0.19;0.43;6;15;1600;1439;6;0;155;1
40;0.19;0.44;6;15;1600;1472;1;0;127;1
40;0.19;0.45;6;15;1600;1439;3;0;158;1
40;0.19;0.46;6;15;1600;1469;4;0;127;1
40;0.19;0.47;6;15;1600;1443;3;0;154;1
40;0.19;0.48;6;15;1600;1;0;0;1599;0
40;0.19;0.49;6;15;1600;1;0;0;1599;0
40;0.2;0.01;6;15;1600;181;1419;0;0;1
40;0.2;0.02;6;15;1600;349;1251;0;0;1
40;0.2;0.03;6;15;1600;512;1088;0;0;1
40;0.2;0.04;6;15;1600;646;954;0;0;1
40;0.2;0.05;6;15;1600;751;849;0;0;1
40;0.2;0.06;6;15;1600;850;750;0;0;1
40;0.2;0.07;6;15;1600;951;649;0;0;1
40;0.2;0.08;6;15;1600;1015;585;0;0;1
40;0.2;0.09;6;15;1600;1054;546;0;0;1
40;0.2;0.1;6;15;1600;1142;458;0;0;1
40;0.2;0.11;6;15;1600;1201;399;0;0;1
40;0.2;0.12;6;15;1600;1262;336;0;2;1
40;0.2;0.13;6;15;1600;1296;303;0;1;1
40;0.2;0.14;6;15;1600;1337;260;0;3;1
40;0.2;0.15;6;15;1600;1334;264;0;2;1
40;0.2;0.16;6;15;1600;1373;222;0;5;1
40;0.2;0.17;6;15;1600;1392;202;0;6;1
40;0.2;0.18;6;15;1600;1406;189;0;5;1
40;0.2;0.19;6;15;1600;1435;154;0;11;1
40;0.2;0.2;6;15;1600;1459;134;0;7;1
40;0.2;0.21;6;15;1600;1470;121;0;9;1
40;0.2;0.22;6;15;1600;1487;106;0;7;1
40;0.2;0.23;6;15;1600;1488;92;0;20;1
40;0.2;0.24;6;15;1600;1518;76;0;6;1
40;0.2;0.25;6;15;1600;1505;83;0;12;1
40;0.2;0.26;6;15;1600;1525;59;0;16;1
40;0.2;0.27;6;15;1600;1525;57;0;18;1
40;0.2;0.28;6;15;1600;1535;46;0;19;1
40;0.2;0.29;6;15;1600;1519;52;0;29;1
40;0.2;0.3;6;15;1600;1531;40;0;29;1
40;0.2;0.31;6;15;1600;1555;29;0;16;1
40;0.2;0.32;6;15;1600;1518;26;0;56;1
40;0.2;0.33;6;15;1600;1521;29;0;50;1
40;0.2;0.34;6;15;1600;1515;24;0;61;1
40;0.2;0.35;6;15;1600;1493;23;0;84;1
40;0.2;0.36;6;15;1600;1504;10;0;86;1
40;0.2;0.37;6;15;1600;1536;12;0;52;1
40;0.2;0.38;6;15;1600;1503;19;0;78;1
40;0.2;0.39;6;15;1600;1522;15;0;63;1
40;0.2;0.4;6;15;1600;1487;12;0;101;1
40;0.2;0.41;6;15;1600;1513;5;0;82;1
40;0.2;0.42;6;15;1600;1519;5;0;76;1
40;0.2;0.43;6;15;1600;1530;3;0;67;1
40;0.2;0.44;6;15;1600;1517;8;0;75;1
40;0.2;0.45;6;15;1600;1501;14;0;85;1
40;0.2;0.46;6;15;1600;1468;2;0;130;1
40;0.2;0.47;6;15;1600;1420;6;0;174;1
40;0.2;0.48;6;15;1600;1;0;0;1599;0
40;0.2;0.49;6;15;1600;1;0;0;1599;0
40;0.21;0.01;6;15;1600;183;1417;0;0;1
40;0.21;0.02;6;15;1600;319;1281;0;0;1
40;0.21;0.03;6;15;1600;508;1092;0;0;1
40;0.21;0.04;6;15;1600;623;977;0;0;1
40;0.21;0.05;6;15;1600;752;848;0;0;1
40;0.21;0.06;6;15;1600;860;740;0;0;1
40;0.21;0.07;6;15;1600;923;676;0;1;1
40;0.21;0.08;6;15;1600;1016;584;0;0;1
40;0.21;0.09;6;15;1600;1054;545;0;1;1
40;0.21;0.1;6;15;1600;1126;472;0;2;1
40;0.21;0.11;6;15;1600;1192;408;0;0;1
40;0.21;0.12;6;15;1600;1239;361;0;0;1
40;0.21;0.13;6;15;1600;1298;302;0;0;1
40;0.21;0.14;6;15;1600;1327;272;0;1;1
